song_id,author,verse_order,text,num_lines,char_count,text_clean,removed_lines,meta_block_cut,n_words_clean,num_lines_clean,char_count_clean
Trzymam kciuki za was, przecież będzie git
Po ostatnim roku wyglądałem Frazier po Alim
Też na mnie nie liczył nikt, nie wszyscy liczeni są znokautowani
Ey, ey przecież będzie git
Po ostatnim roku wyglądałem Frazier po Alim
Też na mnie nie liczył nikt, nie wszyscy liczeni są znokautowani

Dziękuję serdecznie
Nominuję: Grzegorz Wasowski, byłoby mi bardzo miło, Benio z Analogii, Miuosh, Przemek Bros, Mateusz Klich, Konrad Michalak and the international nomination goes to Ivan Ives cause we made a track few years ago and it would be nice to hear you again
Do widzenia",35,1739,"Yeah, yeah
Dzień dobry, Tomek 'Tymin'
Dziękuję Panie Wiatrze za nominację Hot16
Róbmy dobre rzeczy
Cze'a się obudzić, yeah

Nie mam głowy do interesów jak Karol Solar
Głowa na karku, nie karki na głowie bez ochronnego parasola
Twoja banda leje fiolet, moja gra jak stara Viola
Niespełniony szczyl jak Saviola
Mam presję na ramionach i ekspresję jak Małolat
I depresję na salonach, bo chcę zrobić wejście jak Cantona, yeah
Be humble wariat, bo bez beki robisz rapy mumble, jak Marian
Za dzieciaka byłem turbo duży, będę turbo wielki
Na weselu Trubadurzy będą grali, a Mariano będzie bił talerze oraz cheerleaderki
Wszystko gra i trąbi; Norbi, związki - gubimy obrączki; Hobbit
Leżę podłamany, piszę połamane zwrotki
Jakby pokazywały wam podstawowy lołking
Marudy, gdzie macie ten wasz podstawiony coaching
Lord of the Rings z flagą płyty będzie biegał Don King
Professional fire jak Endrju Golara
Z rapu nie ma siana, no to nie ma się sensu podpalać
Nie ma siana, to się nie wydaje siana
Nie ma, że się wydaje, że będzie siano, siano nara
Nie ma siana w domu, to chcę pomóc, dzwonię: ""halo, mama""
Mamy zdrowe ręce, widły w siano trzeba napierdalać, yeah
Trzymam kciuki za was, przecież będzie git
Po ostatnim roku wyglądałem Frazier po Alim
Też na mnie nie liczył nikt, nie wszyscy liczeni są znokautowani
Ey, ey przecież będzie git
Po ostatnim roku wyglądałem Frazier po Alim
Też na mnie nie liczył nikt, nie wszyscy liczeni są znokautowani

Dziękuję serdecznie",2,True,242,32,1461
737,Undadasea,1,"#Hot16Challenge2
Wjeżdza tu Unda (Unda), nagrywka bez jednego bucha (bucha-a)
Kiedyś bez tego, to bym bitu nie przesłuchał
Browar i buchy to niegdyś jedyny powód wymuły z chatówy
Ale Rychu Rynkowski swym dziełem przekazał mi w kurwę zajawy do muzy

Pierdolona wóda nakręca do działania mnie (nakręca mnie)
Jak jej brak to jest pizda jak ten cały wers (cały wers)
Jakbyś tylko dał mi cynę, że masz grilla, no to jestem
Biorę białą, siano i jestem, może jeszcze
Naprawimy bracie wtedy majóweczkę

Moja chata to rap (chata to rap)
Moje życie to rap (życie to rap)
Wpada grucha, wbija do kuchni, smaży jajówę, nie schab
Chociaż w sumie to jednak kanapeczki
Ale były very hot, bo zajebane na patelni
Very hot jak Undy wersy, gorętsze niż kurwy na twoim kawalerskim

Młody Ryszard Kalisz to mój kawalerski
Fajki SPIKE palisz, czy obstawisz
Czy będziemy tu tak stali jak ze stali
Ja 30, ty 16, nie mam dzieci, nie mam zmartwień
Czas mi leci, leci bania, przejdźmy do ruch...

Gorące 16tki, 20tki, 40tki
Myślisz o dupach, nam się pomieszały wersy
Majówka z Undą - internetowy to prestiż
Hot 16 Challenge, u nas podwojone teksty

Hot 16 Challenge (challenge), Unda pieli swe podziemie
Siądź na glebie, spójrz w niebo, po problemie
Bryza wieje, trzymamy swe korzenie
To słońca promienie, od bitu cię wygrzeje",29,1298,"Wjeżdza tu Unda (Unda), nagrywka bez jednego bucha (bucha-a)
Kiedyś bez tego, to bym bitu nie przesłuchał
Browar i buchy to niegdyś jedyny powód wymuły z chatówy
Ale Rychu Rynkowski swym dziełem przekazał mi w kurwę zajawy do muzy

Pierdolona wóda nakręca do działania mnie (nakręca mnie)
Jak jej brak to jest pizda jak ten cały wers (cały wers)
Jakbyś tylko dał mi cynę, że masz grilla, no to jestem
Biorę białą, siano i jestem, może jeszcze
Naprawimy bracie wtedy majóweczkę

Moja chata to rap (chata to rap)
Moje życie to rap (życie to rap)
Wpada grucha, wbija do kuchni, smaży jajówę, nie schab
Chociaż w sumie to jednak kanapeczki
Ale były very hot, bo zajebane na patelni
Very hot jak Undy wersy, gorętsze niż kurwy na twoim kawalerskim

Młody Ryszard Kalisz to mój kawalerski
Fajki SPIKE palisz, czy obstawisz
Czy będziemy tu tak stali jak ze stali
Ja 30, ty 16, nie mam dzieci, nie mam zmartwień
Czas mi leci, leci bania, przejdźmy do ruch...

Gorące 16tki, 20tki, 40tki
Myślisz o dupach, nam się pomieszały wersy
Majówka z Undą - internetowy to prestiż
Hot 16 Challenge, u nas podwojone teksty

Hot 16 Challenge (challenge), Unda pieli swe podziemie
Siądź na glebie, spójrz w niebo, po problemie
Bryza wieje, trzymamy swe korzenie
To słońca promienie, od bitu cię wygrzeje",1,False,219,28,1281
738,V3L3M3NT,1,"#hot16challenge2
Jest jak nietoperz
Zamieszkuje piwnice
Poddasza, jaskinie
W dzień śpi
Poluje w nocy
Wisi głową w dół
Trzeba wielkiej wyobraźni
By go porównać do ptaka
Jest ślepy
Wysyła sygnały
Odbiera sygnały
Można powiedzieć: słyszy
Jedynie samego siebie
Kiedyś sądzono, że żywi
Się ludzką krwią, ale on
Zadowala się muchą
Chrabąszczem albo ćmą
Gdy byłem mały
Wychodziłem o zmierzchu
„na nietoperze”
Rzucałem w górę kamienie
A nietoperz pikował
Za nimi, w ostatniej chwili
Orientował się, że
To podstęp i natychmiast
Korygował lot
Zdarzało się, że gdy kamień
Był większy, nietoperz w niego
Uderzał i spadał na ziemię. Poezja
Jeśli jest, przypomina
Dziś kamyk
Czasem cegłę",33,673,"Jest jak nietoperz
Zamieszkuje piwnice
Poddasza, jaskinie
W dzień śpi
Poluje w nocy
Wisi głową w dół
Trzeba wielkiej wyobraźni
By go porównać do ptaka
Jest ślepy
Wysyła sygnały
Odbiera sygnały
Można powiedzieć: słyszy
Jedynie samego siebie
Kiedyś sądzono, że żywi
Się ludzką krwią, ale on
Zadowala się muchą
Chrabąszczem albo ćmą
Gdy byłem mały
Wychodziłem o zmierzchu
„na nietoperze”
Rzucałem w górę kamienie
A nietoperz pikował
Za nimi, w ostatniej chwili
Orientował się, że
To podstęp i natychmiast
Korygował lot
Zdarzało się, że gdy kamień
Był większy, nietoperz w niego
Uderzał i spadał na ziemię. Poezja
Jeśli jest, przypomina
Dziś kamyk
Czasem cegłę",1,False,104,32,656
739,VAN,1,"#hot16challenge2
Kurde, za daleki odlot
Pan Wankz, Di-Di-Di-Dinal

Miałem już nie lecieć jak 737 MAX
Mam 37 lat i stopni, siedzę sam
Doktór Wankz, czysty jak na „Powrót z U”
Jestem z D, na W i na powrót z U
Spuściłem wodę, wytarłszy odbyt Lwu
Akurat kupa, a się musiał odbyć ZOOM
Miałem latać: Palermo, Luksemburg albo jeszcze
A dobry start to większość sukcesu albo więcej
Skandalicznie trudno jest wydać, wiecie
Kiedy wszyscy obczaili jak wpływać w necie
Wielki świat rapu na streamach, listach
A ty służbowo na pokład trzymasz dystans
A na Insta ktoś napisał: „głupi Wankz”
„Kiedy wrócisz na bity?” – to jak drugi SARS
Nawet jakby miała to rozkminiać piątka na Genius
To i tak nie polecę, jest lockdown na linie

Nominuję: Jajonasz (Lukatricks), Dizkret (Kret1)
A jeszcze... Lwa",21,781,"Kurde, za daleki odlot
Pan Wankz, Di-Di-Di-Dinal

Miałem już nie lecieć jak 737 MAX
Mam 37 lat i stopni, siedzę sam
Doktór Wankz, czysty jak na „Powrót z U”
Jestem z D, na W i na powrót z U
Spuściłem wodę, wytarłszy odbyt Lwu
Akurat kupa, a się musiał odbyć ZOOM
Miałem latać: Palermo, Luksemburg albo jeszcze
A dobry start to większość sukcesu albo więcej
Skandalicznie trudno jest wydać, wiecie
Kiedy wszyscy obczaili jak wpływać w necie
Wielki świat rapu na streamach, listach
A ty służbowo na pokład trzymasz dystans
A na Insta ktoś napisał: „głupi Wankz”
„Kiedy wrócisz na bity?” – to jak drugi SARS
Nawet jakby miała to rozkminiać piątka na Genius
To i tak nie polecę, jest lockdown na linie",2,True,125,18,697
740,VBS,1,"#hot16challenge2
Dzięki VBS za ten beat
Fajnie, że zrobiłeś go specjalnie dla mnie na tę okazję
Yo, mój wokal siedzi tak, że krzyczą PDW
W roku 2k15 w szkole mnie uczyli nut
Z niego to będzie chuj, a wyszedł taki chuj
Po prostu nie słuchałem, a nie że mam słaby słuch
Jestem ze stajni Queby, nie słucham Ewy Bemy
Jak jest tu jakiś cwaniak, zbiórkę podlinkujemy
I pykły urodziny, a nie chcę się tortem dzielić
Na karku mam dwa-jeden i puszczam oczko dla sceny
Let’s go, dzięki Trill Pemik
Czuję się nominowany jak mój Tata kiedyś
Jak byli nominowani pozgarnialiby fryderyk
Ale Kayah go dostała, synek pomści, wierzy
Tata będzie dumny jak nigdy, kiedy synek będzie miał w szachu ich
I zrobię wyprowadzkę do willi i będziemy strzelać jak Shakur
Mój szef se składa klocki, ty słabo składasz noskill
I tak się składa chłopcy, że powracam znowu mocny
Ten styl jest kurwa OG, ty Master Yi najwyżej
I jest wysoko propsy, a będzie jeszcze wyżej
Let’s go",22,944,"Dzięki VBS za ten beat
Fajnie, że zrobiłeś go specjalnie dla mnie na tę okazję
Yo, mój wokal siedzi tak, że krzyczą PDW
W roku 2k15 w szkole mnie uczyli nut
Z niego to będzie chuj, a wyszedł taki chuj
Po prostu nie słuchałem, a nie że mam słaby słuch
Jestem ze stajni Queby, nie słucham Ewy Bemy
Jak jest tu jakiś cwaniak, zbiórkę podlinkujemy
I pykły urodziny, a nie chcę się tortem dzielić
Na karku mam dwa-jeden i puszczam oczko dla sceny
Let’s go, dzięki Trill Pemik
Czuję się nominowany jak mój Tata kiedyś
Jak byli nominowani pozgarnialiby fryderyk
Ale Kayah go dostała, synek pomści, wierzy
Tata będzie dumny jak nigdy, kiedy synek będzie miał w szachu ich
I zrobię wyprowadzkę do willi i będziemy strzelać jak Shakur
Mój szef se składa klocki, ty słabo składasz noskill
I tak się składa chłopcy, że powracam znowu mocny
Ten styl jest kurwa OG, ty Master Yi najwyżej
I jest wysoko propsy, a będzie jeszcze wyżej
Let’s go",1,False,169,21,927
741,VIC,1,"Hot16Challenge2
Martwi prezydenci to tym kręci
Martwi prezydenci to tym kręci
Martwi prezydenci to tym kręci
Martwi prezydenci
Napisałem szesnastkę o pannach, słowo
Co rozkładają nogi jak jordana logo
O tym że robię kafle jak Paradyż
I nie zrobisz tu problemu bo to ja mam steez
Ty tylko dzwonisz z buta ja mam booty call
Więc znowu lecę podać jak Coutihno
I nawet napisałem coś tam o pandemii
Ale wyjebałem ją jak R Kelly
Bo martwi mnie jak widzę co się dzieje wokół
Bo martwi mnie władza w rękach idiotów
Pewnie i tak czeka mnie pandemonium
Więc jeśli będzie trzeba no to stanę w ogniu
Choć daleko mi do bycia patriotą
Ale boli mnie jak te flety się dzielą flotą
Niech zostawią wolność skoro wzięli kasę
Na nich kładę la haine Vincent Cassel",21,743,"Martwi prezydenci to tym kręci
Martwi prezydenci to tym kręci
Martwi prezydenci to tym kręci
Martwi prezydenci
Napisałem szesnastkę o pannach, słowo
Co rozkładają nogi jak jordana logo
O tym że robię kafle jak Paradyż
I nie zrobisz tu problemu bo to ja mam steez
Ty tylko dzwonisz z buta ja mam booty call
Więc znowu lecę podać jak Coutihno
I nawet napisałem coś tam o pandemii
Ale wyjebałem ją jak R Kelly
Bo martwi mnie jak widzę co się dzieje wokół
Bo martwi mnie władza w rękach idiotów
Pewnie i tak czeka mnie pandemonium
Więc jeśli będzie trzeba no to stanę w ogniu
Choć daleko mi do bycia patriotą
Ale boli mnie jak te flety się dzielą flotą
Niech zostawią wolność skoro wzięli kasę
Na nich kładę la haine Vincent Cassel",1,False,132,20,727
742,VNM,1,"#Hot16Challenge2
Borygo, Platynowe Sombrero, elo, elo
Silver Beats dziena za bit
Postęp studio, De Nekst Best, V

Cała rap gra myśli, że zamieszkałem w namiocie bez wody, a
Ściana już sucha, prysznic działa, prąd naprawiony
Przez okno od podłogi po sufit oglądam se z kawalerki te słońca zachody
Gdy nawinąłem jak byłem miesiąc przerażony na algorytmy Tube'a
Z kielni wyciągnąłem kody
Dzięki za każde wyciągnięcie dłoni, ziomy damy radę
Jak ten starszy raper, co dawno dał mi ten dostęp do floty
Nie musiałbym jej pożyczać dwa miechy temu
Gdybym nie był na nią wyjebany, ale przy dramatach innych ziom
To drobne kłopoty, przy dramatach innych skromne to kwoty
O tamtą flotę jeszcze podrę te koty
Teraz nawijam, bo cel szczytny więc pomagam, kiedy mogę
Znasz moje linie, wiesz, że nie nawijałbym tu, gdybym taki nie był
Dzwonię do prezesa DNB żeby dał dwa przelewy
Jeden dla mnie potem jeden na akcję, bo tak należy
Wierzę, że wraca ta karma wtedy, ta
Piona Janek, sztama Deys, elo Vito rozjebałeś całą grę
Ludzie, więcej uśmiechajcie się nawet jakby każdy chodził w masce cały dzień
Obojętnie co by u ciebie zadziało się, trzymaj tę głowę do góry, wygramy man
Kiedy minie cała ta lipa wtedy polecą na bibach te lodowate szampany i Heineken, VNM, goddamn

Łozo, Fontam, Emte, Marika i Papoose",25,1291,"Borygo, Platynowe Sombrero, elo, elo
Silver Beats dziena za bit
Postęp studio, De Nekst Best, V

Cała rap gra myśli, że zamieszkałem w namiocie bez wody, a
Ściana już sucha, prysznic działa, prąd naprawiony
Przez okno od podłogi po sufit oglądam se z kawalerki te słońca zachody
Gdy nawinąłem jak byłem miesiąc przerażony na algorytmy Tube'a
Z kielni wyciągnąłem kody
Dzięki za każde wyciągnięcie dłoni, ziomy damy radę
Jak ten starszy raper, co dawno dał mi ten dostęp do floty
Nie musiałbym jej pożyczać dwa miechy temu
Gdybym nie był na nią wyjebany, ale przy dramatach innych ziom
To drobne kłopoty, przy dramatach innych skromne to kwoty
O tamtą flotę jeszcze podrę te koty
Teraz nawijam, bo cel szczytny więc pomagam, kiedy mogę
Znasz moje linie, wiesz, że nie nawijałbym tu, gdybym taki nie był
Dzwonię do prezesa DNB żeby dał dwa przelewy
Jeden dla mnie potem jeden na akcję, bo tak należy
Wierzę, że wraca ta karma wtedy, ta
Piona Janek, sztama Deys, elo Vito rozjebałeś całą grę
Ludzie, więcej uśmiechajcie się nawet jakby każdy chodził w masce cały dzień
Obojętnie co by u ciebie zadziało się, trzymaj tę głowę do góry, wygramy man
Kiedy minie cała ta lipa wtedy polecą na bibach te lodowate szampany i Heineken, VNM, goddamn

Łozo, Fontam, Emte, Marika i Papoose",1,False,217,24,1274
743,Vae Vistic,1,"#hot16challenge2
Kiedy mówię A, no to mówię C
Kiedy mówię A, no to mówię B
Kiedy mówisz V, to nie musisz (?)
Co za paradoks, że jedziemy z psem
Kiedy mówię ej, no to mówię B
Licytuję - pomagam fundacj(?)
My transportuję towar do szpitali lepiej
Niż niejeden gang albo mafia
Dwa lata mija, odkąd mama, tata i ja razem otworzyliśmy fundację
Dwa miliony uzbierane, a rodzice od dwudziestu paru lat nie wiedzą
Co to są zagranicą wakacje, dla idei porzucili swoje pracę, (wooh)
Właśnie dowozimy parę koła masek (wooh)
Teraz nakarmimy innych, kiedyś nie mieliśmy sami na kolację
Mama stoi za Majką, VAE stoi za majkiem
Masz zabójcze wersy - ona (?)
Ale mała daję radę, ale mała jest przykładem
Zastanów się czy to co martwi na co dzień Cię, na pewno jest tego warte",18,759,"Kiedy mówię A, no to mówię C
Kiedy mówię A, no to mówię B
Kiedy mówisz V, to nie musisz (?)
Co za paradoks, że jedziemy z psem
Kiedy mówię ej, no to mówię B
Licytuję - pomagam fundacj(?)
My transportuję towar do szpitali lepiej
Niż niejeden gang albo mafia
Dwa lata mija, odkąd mama, tata i ja razem otworzyliśmy fundację
Dwa miliony uzbierane, a rodzice od dwudziestu paru lat nie wiedzą
Co to są zagranicą wakacje, dla idei porzucili swoje pracę, (wooh)
Właśnie dowozimy parę koła masek (wooh)
Teraz nakarmimy innych, kiedyś nie mieliśmy sami na kolację
Mama stoi za Majką, VAE stoi za majkiem
Masz zabójcze wersy - ona (?)
Ale mała daję radę, ale mała jest przykładem
Zastanów się czy to co martwi na co dzień Cię, na pewno jest tego warte",1,False,131,17,742
744,Vienio,1,"#hot16challenge2
Vinci elo, elo,  dołączam się do wyzwania
Tyle już nawinęło, pora na podsumowania
Wiadomo props za akcje, za dobre zwroty brawa
Dziwne nominacje, dwukrotność kwoty zebrana
Dalej lecą donacje, trzy miliony złotych zaraz
Z chęcią też wpłacę, www siepomaga
Pl, może być karta, blik albo przelew
Wygramy ten beef i nie ma, że nie
Słowa wirus, maska, we wszystkich przypadkach
Lekarz, pielęgniarka, dla nich jest ta składka
Ważna kwarantanna, że damy radę gadka
Mydło umywalka i rozsądku dawka
I zawsze źródło sprawdzaj, jak dostajesz informację
Organizm zdrowy broń, jakbyś stał na bramce
Tyle tej rozmowy, dawaj do pomocy w walce
Serdecznie pozdrawiam COVID środkowym palcem",17,688,"Vinci elo, elo, dołączam się do wyzwania
Tyle już nawinęło, pora na podsumowania
Wiadomo props za akcje, za dobre zwroty brawa
Dziwne nominacje, dwukrotność kwoty zebrana
Dalej lecą donacje, trzy miliony złotych zaraz
Z chęcią też wpłacę, www siepomaga
Pl, może być karta, blik albo przelew
Wygramy ten beef i nie ma, że nie
Słowa wirus, maska, we wszystkich przypadkach
Lekarz, pielęgniarka, dla nich jest ta składka
Ważna kwarantanna, że damy radę gadka
Mydło umywalka i rozsądku dawka
I zawsze źródło sprawdzaj, jak dostajesz informację
Organizm zdrowy broń, jakbyś stał na bramce
Tyle tej rozmowy, dawaj do pomocy w walce
Serdecznie pozdrawiam COVID środkowym palcem",1,False,105,16,670
745,Vigo,1,"#hot16challenge2
Żeby nagrać tą szesnache to musiałem nieźle poryć sobie banie
Napisałem te wersety gdzieś pomiędzy zjazdem i kolejnym gramem
Żeby zdobyć inspiracje podpisałem pakt z szatanem
Zaprzedałem duszę w piekle żeby wszystko było tu porymowane
Snuje se teorie może trochę absurdalne
Zażywam substancje może trochę nielegalne
Nie potrzebne studio nagram tego tracka w szafie
Nie bo nie mam siana tylko bo mam ostro wyjebane
Nie wiem o co chodzi z flexowaniem się ruchaniem
Rozpromuje tu za chwilę życie w celibacie
Nie obchodzi mnie naprawdę w co  chuja wkładacie
Mów mi młody Cobain bo właśnie osiągnąłem nirvane
No i w sumie to mnie śmieszy jak ktoś mówi na mnie raper
Jakbym miał se wybrać zawód to bym raczej został katem
Goude wale wiosną no i se zajadam fetę latem
Dobra lecę idę se rozjebać głowę o parapet",17,820,"Żeby nagrać tą szesnache to musiałem nieźle poryć sobie banie
Napisałem te wersety gdzieś pomiędzy zjazdem i kolejnym gramem
Żeby zdobyć inspiracje podpisałem pakt z szatanem
Zaprzedałem duszę w piekle żeby wszystko było tu porymowane
Snuje se teorie może trochę absurdalne
Zażywam substancje może trochę nielegalne
Nie potrzebne studio nagram tego tracka w szafie
Nie bo nie mam siana tylko bo mam ostro wyjebane
Nie wiem o co chodzi z flexowaniem się ruchaniem
Rozpromuje tu za chwilę życie w celibacie
Nie obchodzi mnie naprawdę w co chuja wkładacie
Mów mi młody Cobain bo właśnie osiągnąłem nirvane
No i w sumie to mnie śmieszy jak ktoś mówi na mnie raper
Jakbym miał se wybrać zawód to bym raczej został katem
Goude wale wiosną no i se zajadam fetę latem
Dobra lecę idę se rozjebać głowę o parapet",1,False,136,16,802
746,Viki Gabor,1,"#Hot16Challenge2
Used to be a happy girl
Used to travel there and there
Meeting all the fans i love
Now I gotta stay at home
Speaking to every kid
Speaking to everyone my age
We got a lot of school but we gone manage anyways

And in the news we heard them say
On How much people are in pain
We fight for our lives every night and day
So don't loose your hope, no
Don't loose your hope, no

Wszystko ułoży się
Ramię w ramię, wiem, przejdziemy to
Coraz mocniej czuję, że lepsze dni są od nas już o krok
Pamięcią wracam do tych miejsc
W których mogłam robić to co chcę
Superheros to dzisiaj my
Możemy uratować świat, ja i ty

And in the news we heard them say
On How much people are in pain
We fight for our lives every night and day
So don't loose your hope, no
Don't loose your hope, no",25,785,"Used to be a happy girl
Used to travel there and there
Meeting all the fans i love
Now I gotta stay at home
Speaking to every kid
Speaking to everyone my age
We got a lot of school but we gone manage anyways

And in the news we heard them say
On How much people are in pain
We fight for our lives every night and day
So don't loose your hope, no
Don't loose your hope, no

Wszystko ułoży się
Ramię w ramię, wiem, przejdziemy to
Coraz mocniej czuję, że lepsze dni są od nas już o krok
Pamięcią wracam do tych miejsc
W których mogłam robić to co chcę
Superheros to dzisiaj my
Możemy uratować świat, ja i ty

And in the news we heard them say
On How much people are in pain
We fight for our lives every night and day
So don't loose your hope, no
Don't loose your hope, no",1,False,157,24,768
747,Viktor Sheen,1,"#hot16challenge2
Raz, dva, raz, dva, okay
Dominiku, díky za nominaci, yah, hey, yah

Kde jsou mí fans teď? Já furt vidím černobílej svět
Mikrofón hoří v tý karanténě, more, jinak to nejde
Zavřenej v kleci, mám před sebou hodiny dlouhý jak tejden
Já už nevidím daylight a mý slova na beatu dělaj breakdance
Já na beatu čekám, až to přejde a začínám bejt trochu braindead
Ale dám chill, tady to savenem, jen takovej malej layback
A na novejch věcech my děláme furt, klid
Sheen ještě nechcíp', furt dejchá, trochu se hejbe
Já vidím mý fans, čekaj na startovní čáře a chtějí na show
Vidim, že za chvíli moshpit je ponese daleko pryč jako proud
Dávají support jak hovado, protože vědí, že už jsme fakt close
Vím, že už je to fakt dlouho a vím, že je to zkurveně slow
Kde jsou? Já čekám na svý lidi, ne na zelenej stack
Sejf je plnej, žere celej tým, žádnej hladovej krk
Pošlu další track, cejtíš ten ledovej dech
Dáme menší break a za chvíli se vidíme, stay safe, zmrdi

Yah, všechny důležitý informace najdeš dole pod videem
Ještě jednou díky za nominaci, Dominiku
Moje nominace zní: ""Luisa, Calin, Jickson""
Stay safe, vidíme se soon",23,1129,"Raz, dva, raz, dva, okay
Dominiku, díky za nominaci, yah, hey, yah

Kde jsou mí fans teď? Já furt vidím černobílej svět
Mikrofón hoří v tý karanténě, more, jinak to nejde
Zavřenej v kleci, mám před sebou hodiny dlouhý jak tejden
Já už nevidím daylight a mý slova na beatu dělaj breakdance
Já na beatu čekám, až to přejde a začínám bejt trochu braindead
Ale dám chill, tady to savenem, jen takovej malej layback
A na novejch věcech my děláme furt, klid
Sheen ještě nechcíp', furt dejchá, trochu se hejbe
Já vidím mý fans, čekaj na startovní čáře a chtějí na show
Vidim, že za chvíli moshpit je ponese daleko pryč jako proud
Dávají support jak hovado, protože vědí, že už jsme fakt close
Vím, že už je to fakt dlouho a vím, že je to zkurveně slow
Kde jsou? Já čekám na svý lidi, ne na zelenej stack
Sejf je plnej, žere celej tým, žádnej hladovej krk
Pošlu další track, cejtíš ten ledovej dech
Dáme menší break a za chvíli se vidíme, stay safe, zmrdi

Yah, všechny důležitý informace najdeš dole pod videem
Ještě jednou díky za nominaci, Dominiku
Moje nominace zní: ""Luisa, Calin, Jickson""
Stay safe, vidíme se soon",1,False,241,22,1112
748,Vinci,1,"#hot16challenge2
Vinci elo, elo,  dołączam się do wyzwania
Tyle już nawinęło, pora na podsumowania
Wiadomo props za akcje, za dobre zwroty brawa
Dziwne nominacje, dwukrotność kwoty zebrana
Dalej lecą donacje, trzy miliony złotych zaraz
Z chęcią też wpłacę, www siepomaga
Pl, może być karta, blik albo przelew
Wygramy ten beef i nie ma, że nie
Słowa wirus, maska, we wszystkich przypadkach
Lekarz, pielęgniarka, dla nich jest ta składka
Ważna kwarantanna, że damy radę gadka
Mydło umywalka i rozsądku dawka
I zawsze źródło sprawdzaj, jak dostajesz informację
Organizm zdrowy broń, jakbyś stał na bramce
Tyle tej rozmowy, dawaj do pomocy w walce
Serdecznie pozdrawiam COVID środkowym palcem",17,688,"Vinci elo, elo, dołączam się do wyzwania
Tyle już nawinęło, pora na podsumowania
Wiadomo props za akcje, za dobre zwroty brawa
Dziwne nominacje, dwukrotność kwoty zebrana
Dalej lecą donacje, trzy miliony złotych zaraz
Z chęcią też wpłacę, www siepomaga
Pl, może być karta, blik albo przelew
Wygramy ten beef i nie ma, że nie
Słowa wirus, maska, we wszystkich przypadkach
Lekarz, pielęgniarka, dla nich jest ta składka
Ważna kwarantanna, że damy radę gadka
Mydło umywalka i rozsądku dawka
I zawsze źródło sprawdzaj, jak dostajesz informację
Organizm zdrowy broń, jakbyś stał na bramce
Tyle tej rozmowy, dawaj do pomocy w walce
Serdecznie pozdrawiam COVID środkowym palcem",1,False,105,16,670
749,Vitali,1,"#hot16challenge2
Nie czuję bólu i nie widzę zła
Zapuszkowany w 4 ścianach
Wciąż żyjemy tak
Systemu nie rozumie nikt
A robi tak czy siak
Jakby zamurowali bramę
W której byłem brat
Ale nawijam to moja jest 16-tka
Wszystko to po to
By w końcu nie chodzić w maskach
Nie oczekuję że będą mi kiedyś klaskać
Dopóki czuję coś czego nie mogą mi zabrać
Kwarantanna nie jedna
Rodzina została przez to ranna
Nie jeden związek będzie jeszcze się wykańczał
Musimy pomóc puki jeszcze mamy czas
Kwarantanna nie jedna
Sprawa była przez to gówno warta
Chodzi o zdrowie a nie o jebany szantaż
Pomoże kto może i może
Przestanie nas to wykańczać",22,624,"Nie czuję bólu i nie widzę zła
Zapuszkowany w 4 ścianach
Wciąż żyjemy tak
Systemu nie rozumie nikt
A robi tak czy siak
Jakby zamurowali bramę
W której byłem brat
Ale nawijam to moja jest 16-tka
Wszystko to po to
By w końcu nie chodzić w maskach
Nie oczekuję że będą mi kiedyś klaskać
Dopóki czuję coś czego nie mogą mi zabrać
Kwarantanna nie jedna
Rodzina została przez to ranna
Nie jeden związek będzie jeszcze się wykańczał
Musimy pomóc puki jeszcze mamy czas
Kwarantanna nie jedna
Sprawa była przez to gówno warta
Chodzi o zdrowie a nie o jebany szantaż
Pomoże kto może i może
Przestanie nas to wykańczać",1,False,110,21,607
